,Unnamed: 0,news_outlet,provenance,title,language,article_length,number_subheaders,forbidden_pattern,sentiment_score,author_person,author_organization
2204,2204,pi_news,http://www.pi-news.net/2020/09/corinna-miazgas-wutrede-im-deutschen-bundestag/,Corinna Miazgas Wutrede im deutschen Bundestag,de,197,0,False,-0.0264598317444324,,Cassandra
2205,2205,pi_news,http://www.pi-news.net/2020/09/afd-gelingt-unter-federfuehrung-von-gottfried-curio-grosser-wurf/,AfD gelingt unter Federführung von Gottfried Curio großer Wurf,de,686,0,False,-0.0202826038002967,,libero3.1
2206,2206,pi_news,http://www.pi-news.net/2020/09/interview-mit-akif-pirincci-in-muenchen/,Interview mit Akif Pirinçci in München,de,564,0,False,-0.0273499973118305,,byzanz
2207,2207,pi_news,http://www.pi-news.net/2020/09/es-geht-nicht-um-seenotrettung-sondern-um-antifaschistischen-kampf/,"„Es geht nicht um Seenotrettung, sondern um antifaschistischen Kampf“",de,1163,0,False,-0.0055450676009058,,libero3.1
2208,2208,pi_news,http://www.pi-news.net/2020/01/mit-allah-rufen-boeller-und-raketen-ins-gymnasium-wolfsburg/,Mit „Allah“-Rufen Böller und Raketen ins Gymnasium Wolfsburg,de,462,2,False,-0.0045907986350357,,Eugen Prinz
2209,2209,pi_news,http://www.pi-news.net/2019/11/schweden-2019-bombenterror-wie-in-afghanistan/,Schweden 2019:  Bombenterror wie in Afghanistan,de,917,6,False,-0.0180859640240669,,Eugen Prinz
2210,2210,pi_news,http://www.pi-news.net/2019/12/menschenfischer-versus-migrantenfischer/,Menschenfischer versus Migrantenfischer,de,430,2,False,-0.000665987317916,,PI
2211,2211,pi_news,http://www.pi-news.net/2020/01/landshut-erneute-gerichts-posse-um-afghanischen-kinderlippen-sauger/,Landshut: Erneute Gerichtsposse um afghanischen Kinderlippen-Sauger,de,679,3,False,-0.0015739549417048,,Eugen Prinz
2212,2212,pi_news,http://www.pi-news.net/2019/03/bamberg-30-burschen-fallen-ueber-supermarkt-her/,Bamberg: 30 „Burschen“ fallen über Supermarkt her,de,778,5,False,-0.0323828011751174,,Eugen Prinz
2213,2213,pi_news,http://www.pi-news.net/2020/07/gehts-noch-selbst-bezahlter-export-und-grenzschutz-am-opernplatz/,Geht’s noch? Selbst bezahlter Export und Grenzschutz am Opernplatz,de,603,4,False,-0.0443472638726234,,Eugen Prinz
2214,2214,pi_news,http://www.pi-news.net/2020/09/corona-laesst-mainhattan-wackeln/,Corona lässt „Mainhattan“ wackeln,de,557,1,False,-0.0160626266151666,,libero3.1
2215,2215,pi_news,http://www.pi-news.net/2019/02/man-kann-schlecht-mit-einem-trauermarsch-zum-angriff-blasen/,„Man kann schlecht mit einem Trauermarsch zum Angriff blasen“,de,936,8,False,-0.9604111313819884,,dago15
2216,2216,pi_news,http://www.pi-news.net/2020/09/merkel-will-hunderte-die-spd-tausende-aufnehmen/,"Merkel will Hunderte, die SPD Tausende aufnehmen",de,1187,3,False,-0.0374523214995861,,libero3.1
2217,2217,pi_news,http://www.pi-news.net/2020/10/gruener-landtagsabgeordneter-unterstellt-holocaustleugnung-verurteilung/,Grüner Landtagsabgeordneter unterstellt Holocaustleugnung-Verurteilung,de,1082,0,False,-0.7098145484924316,,byzanz
2218,2218,pi_news,http://www.pi-news.net/2020/07/wohlstandsbauch-strohhut-und-huendchen-fluechtlinge-kommen-an/,"Wohlstandsbauch, Strohhut und Hündchen – „Flüchtlinge“ kommen an",de,295,0,False,-0.0622859112918376,,PI
2219,2219,pi_news,http://www.pi-news.net/2019/09/kanadisches-gericht-bringt-klimalegende-zum-einsturz/,Kanadisches Gericht bringt Klimalegende zum Einsturz,de,935,3,False,-0.0047888359986245,,Eugen Prinz
2220,2220,pi_news,http://www.pi-news.net/2020/07/harte-urteile-im-fall-der-freiburger-gruppenvergewaltigung/,„Harte Urteile“ im Fall der Freiburger Gruppenvergewaltigung?,de,911,1,False,-0.0094387996941804,,Hinnerk Grote
2221,2221,pi_news,http://www.pi-news.net/2020/04/minderjaehrige-und-fluechtlings-opa-klagen-gegen-griechenland/,Minderjährige und Flüchtlings-Opa klagen gegen Griechenland,de,429,0,False,-0.9304184913635254,,libero3.1
2222,2222,pi_news,http://www.pi-news.net/2020/01/zuericher-polizei-muss-bald-nicht-mehr-verschleiern/,Züricher Polizei muss bald nicht mehr verschleiern,de,241,0,False,-0.1098557934165,,libero3.1
2223,2223,pi_news,http://www.pi-news.net/2019/03/eltern-der-ermordeten-maria-ladenburger-erhalten-zeitungspreis/,Eltern der ermordeten Maria Ladenburger erhalten Zeitungspreis,de,911,5,False,-0.0073115257546305,,PI
2224,2224,pi_news,http://www.pi-news.net/2020/03/lutz-bachmann-wutrede-unter-dem-vulkan/,Lutz Bachmann: Wutrede unter dem Vulkan,de,328,1,False,-0.0143887633457779,,libero3.1
2225,2225,pi_news,http://www.pi-news.net/2019/10/natuerlich-die-afd-ist-schuld/,Natürlich: Die AfD ist schuld!,de,746,4,False,-0.8707171678543091,,Eugen Prinz
2226,2226,pi_news,http://www.pi-news.net/2019/01/neuer-schleuser-hotspot-im-aermelkanal/,Neuer Schleuser-Hotspot im Ärmelkanal,de,414,0,False,-0.0081187579780817,,dago15
2227,2227,pi_news,http://www.pi-news.net/2019/10/das-gemetzel-von-limburg-und-die-landtagswahl-in-thueringen/,Das Gemetzel von Limburg und die Landtagswahl in Thüringen,de,700,4,False,-0.9341869354248048,,Eugen Prinz
2228,2228,pi_news,http://www.pi-news.net/2019/01/bayern-afd-abgeordnete-verlassen-nach-hetz-rede-plenarsaal/,Bayern: AfD-Abgeordnete verlassen nach Hetz-Rede Plenarsaal,de,541,3,False,-0.7540579438209534,,dago15
2229,2229,pi_news,http://www.pi-news.net/2020/03/was-politiker-und-medien-uns-zumuten/,Was Politiker und Medien uns zumuten,de,250,0,False,-0.952942192554474,,libero3.1
2230,2230,pi_news,http://www.pi-news.net/2020/01/deutschland-2020-messerterror-antifaterror-gesinnungterror/,Deutschland 2020: Messerterror – Antifaterror – Gesinnungsterror,de,824,4,False,-0.0266658253967762,,Eugen Prinz
2231,2231,pi_news,http://www.pi-news.net/2019/06/eine-neue-illusion-die-bekenntnisnation/,Eine neue Illusion: Die „Bekenntnisnation“,de,907,0,False,-0.0120667032897472,,PI
2232,2232,pi_news,http://www.pi-news.net/2020/08/der-islam-ist-keine-krankheit-sondern-eine-politische-machtlehre/,"Der Islam ist keine Krankheit, sondern eine politische Machtlehre",de,1138,0,False,-0.1044807657599449,,libero3.1
2233,2233,pi_news,http://www.pi-news.net/2019/10/wie-afrikaner-sich-selbst-sehen/,Wie Afrikaner sich selbst sehen,de,839,0,False,-0.0143280420452356,,PI
2234,2234,pi_news,http://www.pi-news.net/2020/03/erster-toter-der-fluechtlingskrise-ii-syrer-beim-illegalen-grenzuebertritt-erschossen/,Erster Toter der Flüchtlingskrise II: Syrer beim illegalen Grenzübertritt erschossen,de,885,7,False,-0.0213473159819841,,Eugen Prinz
2235,2235,pi_news,http://www.pi-news.net/2020/01/5000-euro-fuer-die-deutsche-staatsbuergerschaft/,5000 Euro für die deutsche Staatsbürgerschaft,de,254,0,False,-0.0654187351465225,,libero3.1
2236,2236,pi_news,http://www.pi-news.net/2019/06/irrenhaus-berlin-anonymer-krankenschein-fuer-illegale-auslaender/,Irrenhaus Berlin: „Anonymer Krankenschein“ für illegale Ausländer,de,520,2,False,-0.0122072417289018,,Eugen Prinz
2237,2237,pi_news,http://www.pi-news.net/2020/04/bka-abschlussbericht-zu-hanau-wie-man-die-intelligenz-der-buerger-beleidigt/,BKA-Abschlussbericht zu Hanau – wie man die Intelligenz der Bürger beleidigt,de,780,3,False,-0.1677845269441604,,Eugen Prinz
2238,2238,pi_news,http://www.pi-news.net/2020/10/wie-die-eu-und-soros-salvini-ins-gefaengnis-bringen-wollen/,Wie die EU und Soros Salvini ins Gefängnis bringen wollen,de,808,0,False,-0.0004979256773367,,Julian Hessenthaler
2239,2239,pi_news,http://www.pi-news.net/2020/06/je-abgesicherter-desto-progessiver/,"Je abgesicherter, desto „progressiver“",de,417,0,False,-0.0085853254422545,,libero3.1
2240,2240,pi_news,http://www.pi-news.net/2020/03/unsere-geopferten-kinder/,Unsere geopferten Kinder,de,675,4,False,-0.0138173112645745,,PI
2241,2241,pi_news,http://www.pi-news.net/2019/11/pforzheims-bunter-untergang-friedenspreis-im-nazi-krampf/,Pforzheims bunter Untergang: Friedenspreis im Nazi-K(r)ampf,de,561,0,False,-0.1947566419839859,,PI
2242,2242,pi_news,http://www.pi-news.net/2020/10/kassel-arabermob-pruegelt-brueder-ins-krankenhaus/,Kassel: Arabermob prügelt Brüder ins Krankenhaus,de,535,1,False,-0.0109050972387194,,Fachkraft2000
2243,2243,pi_news,http://www.pi-news.net/2020/06/rassismus-bei-der-freiburger-verkehrs-ag/,Rassismus bei der Freiburger Verkehrs AG?,de,696,4,False,-0.0193222295492887,,Eugen Prinz
2244,2244,pi_news,http://www.pi-news.net/2019/04/merkel-macht-wieder-den-esel-in-afrika/,Merkel macht wieder den Goldesel in Afrika!,de,672,3,False,-0.0080996789038181,,PI
2245,2245,pi_news,http://www.pi-news.net/2020/09/kanzlerinnendaemmerung/,Kanzlerinnendämmerung,de,1177,3,False,-0.0282173752784729,,PI
2246,2246,pi_news,http://www.pi-news.net/2019/11/clanchef-miri-ist-nur-ein-kopf-der-hydra/,Clanchef Miri ist nur ein Kopf der Hydra,de,298,0,False,-0.8858479261398315,,PI
2247,2247,pi_news,http://www.pi-news.net/2019/09/memmingen-kriminologe-findet-entschuldigung-fuer-serien-vergewaltiger/,Memmingen: Kriminologe findet Entschuldigung für Serienvergewaltiger,de,1057,5,False,-0.0184941291809082,,Eugen Prinz
2248,2248,pi_news,http://www.pi-news.net/2020/02/walking-classes-klimabewegung-nun-voellig-durchgeknallt/,Walking Classes: Klimabewegung nun völlig durchgeknallt,de,643,2,False,-0.0074478881433606,,Eugen Prinz
2249,2249,pi_news,http://www.pi-news.net/2020/10/wie-der-griechische-geheimdienst-berlins-schlepper-ngos-ueberfuehrte/,Wie der griechische Geheimdienst Berlins Schlepper-NGOs überführte,de,530,0,False,-9.168974065687507e-05,,Julian Hessenthaler
2250,2250,pi_news,http://www.pi-news.net/2020/03/rauferei-im-tuerkischen-parlament-und-weitere-eskalation-an-der-grenze/,Rauferei im türkischen Parlament und weitere Eskalation an der Grenze,de,570,2,False,-0.005975067615509,,Eugen Prinz
2251,2251,pi_news,http://www.pi-news.net/2020/08/macgregor-deutschland-zahlt-fuer-unerwuenschte-moslemische-invasoren/,Macgregor: „Deutschland zahlt für unerwünschte moslemische Invasoren“,de,467,0,False,-0.0168286003172397,,byzanz
2252,2252,pi_news,http://www.pi-news.net/2020/02/die-linke-ist-nicht-die-nachfolgepartei-der-sed/,„Die Linke“ ist NICHT die Nachfolgepartei der SED!,de,605,3,False,-0.7757576704025269,,Eugen Prinz
2253,2253,pi_news,http://www.pi-news.net/2019/09/syrische-fluechtlingskinder-in-sulz-taeglich-mit-taxi-zum-kindergarten/,Syrische Flüchtlingskinder in Sulz: Täglich mit Taxi zum Kindergarten,de,616,4,False,-0.0119967143982648,,Eugen Prinz
2254,2254,pi_news,http://www.pi-news.net/2020/02/monitor-und-der-fall-ahmed-a-haltungsjournalismus-und-seine-folgen/,Monitor und der Fall Ahmed A: Haltungsjournalismus und seine Folgen,de,828,0,False,-0.2357062697410583,,PI
2255,2255,pi_news,http://www.pi-news.net/2019/12/rezension-weltsystemcrash-von-max-otte/,Rezension: „Weltsystemcrash“ von Max Otte,de,1205,8,False,-0.0051114466041326,,PI
2256,2256,pi_news,http://www.pi-news.net/2019/09/muenchen-city-pakistaner-vergewaltigt-20-jaehrige-nach-abfuhr/,München: Pakistaner vergewaltigt 20-Jährige nach „Abfuhr“,de,285,1,False,-0.0106858201324939,,PI
2257,2257,pi_news,http://www.pi-news.net/2020/01/gruesse-aus-warschau-wir-haben-die-tschetschenen-fest-im-griff/,Grüße aus Warschau: Wir haben die Tschetschenen fest im Griff!,de,795,5,False,-0.0036923040170222,,PI
2258,2258,pi_news,http://www.pi-news.net/2020/02/regierung-und-medien-ausser-rand-und-band/,Regierung und Medien außer Rand und Band,de,388,0,False,-0.0279288161545991,,libero3.1
2259,2259,pi_news,http://www.pi-news.net/2020/10/rassismus-in-polizei-hamburg-prescht-mit-eigener-studie-vor-prescht-mit-eigener-studie-vor/,Rassismus in Polizei: Hamburg prescht mit eigener Studie vor,de,690,4,False,-0.0294619984924793,,PI
2260,2260,pi_news,http://www.pi-news.net/2020/01/ab-17-uhr-live-afd-buergerdialog-mit-gottfried-curio/,Video: AfD-Bürgerdialog mit Gottfried Curio,de,214,0,False,-0.0186063461005687,,libero3.1
2261,2261,pi_news,http://www.pi-news.net/2019/09/michel-muss-150-jahre-fuers-eigenheim-sparen-ali-kriegts-umsonst/,"Michel muss 150 Jahre fürs Eigenheim sparen, Ali kriegt’s umsonst!",de,511,3,False,-0.0121333226561546,,PI
2262,2262,pi_news,http://www.pi-news.net/2020/02/ist-mir-doch-egal-was-die-gruenen-sagen/,"Ist mir doch egal, was die Grünen sagen!",de,1127,6,False,0.5769158601760864,,PI
2263,2263,pi_news,http://www.pi-news.net/2019/09/akif-pirincci-generation-opfer/,Akif Pirinçci: Generation Opfer,de,883,0,False,-0.1836518049240112,,PI
2264,2264,pi_news,http://www.pi-news.net/2019/08/dessau-prozessbeginn-gegen-vergewaltiger-einer-neunjaehrigen/,Dessau: Prozessbeginn gegen Vergewaltiger einer Neunjährigen,de,533,3,False,-0.0113182179629802,,Eugen Prinz
2265,2265,pi_news,http://www.pi-news.net/2019/09/leipziger-polizei-laesst-sich-von-abschiebungsgegnern-kontrollieren/,Leipziger Polizei lässt sich von Abschiebungsgegnern kontrollieren,de,681,2,False,-0.0239695534110069,,Eugen Prinz
2266,2266,pi_news,http://www.pi-news.net/2019/09/leben-wir-auf-kosten-der-dritten-welt/,Leben wir auf Kosten der Dritten Welt?,de,446,0,False,-0.0220401510596275,,PI
2267,2267,pi_news,http://www.pi-news.net/2020/09/moria-und-die-grundsaetzliche-schwaeche-der-afd/,Moria und die grundsätzliche Schwäche der AfD,de,543,0,False,-0.9616815447807312,,libero3.1
2268,2268,pi_news,http://www.pi-news.net/2019/09/pep-guardiola-der-tapfere-seenotretter/,"Pep Guardiola, der tapfere „Seenotretter“",de,452,0,False,-0.0061875716783106,,PI
2269,2269,pi_news,http://www.pi-news.net/2019/09/hessen-8469-euro-monatlich-fuer-einen-minderjaehrigen-fluechtling/,Hessen: 8469 Euro monatlich für einen minderjährigen „Flüchtling“,de,354,2,False,-0.0029729553498327,,PI
2270,2270,pi_news,http://www.pi-news.net/2019/03/chemnitz-prozess-verteidigerin-fordert-gesinnungstest-von-den-richtern/,Chemnitz-Prozess: Verteidigerin fordert Gesinnungstest von den Richtern,de,430,1,False,-0.0167864374816417,,PI
2271,2271,pi_news,http://www.pi-news.net/2020/09/dortmund-eritreer-belaestigt-und-verpruegelt-16-jaehrige/,Dortmund: Eritreer belästigt und verprügelt 16-Jährige,de,664,2,False,-0.5125529766082764,,Fachkraft2000
2272,2272,pi_news,http://www.pi-news.net/2019/08/erholungsurlaub-in-syrien-fuer-schutzsuchende-asyltouristen/,Erholungsurlaub in Syrien – für schutzsuchende Asyltouristen,de,890,3,False,-0.0091106342151761,,PI
2273,2273,pi_news,http://www.pi-news.net/2020/09/wie-eine-youtuberin-katrin-goering-eckardt-in-die-flucht-schlug/,Wie eine Youtuberin Katrin Göring-Eckardt in die Flucht schlug,de,448,0,False,-0.0610912851989269,,Fachkraft2000
2274,2274,pi_news,http://www.pi-news.net/2019/01/kassel-lebensgefaehrlicher-bauchstich-nach-spuckattacke-in-bahn/,Kassel: Lebensgefährlicher Bauchstich nach Spuckattacke in Bahn,de,545,2,False,-0.940334141254425,,dago15
2275,2275,pi_news,http://www.pi-news.net/2019/08/schwertmoerder-von-stuttgart-nun-auch-noch-falsche-identitaet/,Schwertmörder von Stuttgart: Nun auch noch falsche Identität,de,545,3,False,-0.2130685001611709,,Eugen Prinz
2276,2276,pi_news,http://www.pi-news.net/2019/07/passau-zivilbeamte-verhindern-vergewaltigung/,Passau: Zivilbeamte verhindern Vergewaltigung,de,467,2,False,-0.0570855475962162,,Fachkraft2000
2277,2277,pi_news,http://www.pi-news.net/2020/06/tumult-in-bielefeld-rassismus-vorwuerfe-bestimmen-kuenftig-den-polizeialltag/,Tumult in Bielefeld: Rassismus-Vorwürfe bestimmen künftig den Polizeialltag,de,755,5,False,-0.5218178629875183,,Eugen Prinz
2278,2278,pi_news,http://www.pi-news.net/2020/09/koelner-stadtspitze-bettelt-um-asylbewerber/,Kölner Stadtspitze bettelt um Asylbewerber,de,421,0,False,-0.022731352597475,,Manfred Rouhs
2279,2279,pi_news,http://www.pi-news.net/2019/07/rackete-co-voellig-abgehoben-wunsch-und-wirklichkeit-in-der-fluechtlingspolitik/,Rackete & Co. völlig abgehoben: Wunsch und Wirklichkeit in der Flüchtlingspolitik,de,621,4,False,-0.0066522560082376,,PI
2280,2280,pi_news,http://www.pi-news.net/2019/07/deutschland-gibt-es-nicht-mehr/,Deutschland gibt es nicht mehr,de,906,4,False,-0.0079117491841316,,PI
2281,2281,politplatschquatsch,https://www.politplatschquatsch.com/2019/02/comeback-der-konfrontation-wer-bietet.html,Comeback der Konfrontation: Wer bietet mehr?,de,754,0,False,-0.912961721420288,,
2282,2282,politplatschquatsch,https://www.politplatschquatsch.com/2020/05/corona-blues-vorbeibei-junimond.html,"Corona-Blues: Vorbeibei, Junimond",de,949,0,False,-0.1225974261760711,,
2283,2283,politplatschquatsch,https://www.politplatschquatsch.com/2019/12/2019-das-jahr-des-kobold.html,2019: Das Jahr des Kobold,de,925,0,False,-0.3621004223823547,,
2284,2284,politplatschquatsch,https://www.politplatschquatsch.com/2020/03/corona-deutschland-wo-sie-in-die.html,Corona Deutschland: Wo sie in die Armbeuge husten,de,812,0,False,-0.0675814449787139,,
2285,2285,politplatschquatsch,https://www.politplatschquatsch.com/2020/05/flucht-ubers-mittelmeer-wie-der.html,Flucht übers Mittelmeer: Wie der Lockdown Leben rettete,de,682,0,False,-0.011563285253942,,
2286,2286,politplatschquatsch,https://www.politplatschquatsch.com/2019/08/malizia-ahoi-kreuzfahrt-ins-klimagluck.html,Malizia ahoi: Kreuzfahrt ins Klimaglück,de,487,0,False,-0.0216180123388767,,
2287,2287,politplatschquatsch,https://www.politplatschquatsch.com/2020/07/appell-der-eu-jugend-die-kanzlerin.html,Appell der EU-Jugend an die Kanzlerin Europas*,de,1122,0,False,-0.016082938760519,,
2288,2288,politplatschquatsch,https://www.politplatschquatsch.com/2019/04/in-der-mordergrube-ein-groer-topf.html,In der Mördergrube: Ein großer Topf brauner Brei,de,1403,0,False,-0.0148529093712568,,
2289,2289,politplatschquatsch,https://www.politplatschquatsch.com/2019/07/blitzrochade-zum-matriarchat-der-morgen.html,Blitzrochade zum Matriarchat: Der Morgen danach,de,1470,0,False,-0.0208923183381557,,
2290,2290,politplatschquatsch,https://www.politplatschquatsch.com/2019/06/meckerer-sind-nur-eine-minderheit.html,Meckerer sind nur eine Minderheit: Ignoriert den Klimaprotest!,de,982,0,False,-0.032099675387144,,
2291,2291,politplatschquatsch,https://www.politplatschquatsch.com/2020/08/hotspot-hessen-ein-riesenelefant-mit-m.html,Hotspot Hessen: Ein Riesenelefant mit M,de,711,0,False,-0.0197643712162971,,
2292,2292,politplatschquatsch,https://www.politplatschquatsch.com/2019/03/emmanuel-macron-angriff-auf-europa.html,Emmanuel Macron: Angriff auf Europa,de,712,0,False,-0.0371981337666511,,
2293,2293,politplatschquatsch,https://www.politplatschquatsch.com/2019/10/schick-der-hass-der-selbsternannten.html,Schick: Der Hass der selbsternannten Opfer,de,801,0,False,-0.0165089257061481,,
2294,2294,politplatschquatsch,https://www.politplatschquatsch.com/2019/03/allianz-paris-budapest-macron-verbundet.html,Allianz Paris-Budapest: Macron verbündet sich mit Orban,de,618,0,False,-0.0236097741872072,,
2295,2295,politplatschquatsch,https://www.politplatschquatsch.com/2019/04/eu-wahlkampf-in-der-heien-phrase.html,EU-Wahlkampf: In der heißen Phrase,de,1419,0,False,-0.0361606702208519,,
2296,2296,politplatschquatsch,https://www.politplatschquatsch.com/2020/01/karl-und-rosa-ewig-junge-rebellen.html,Karl und Rosa: Ewig junge Rebellen,de,686,0,False,-0.0030654612928628,,
2297,2297,politplatschquatsch,https://www.politplatschquatsch.com/2020/01/ruder-ohne-wasser-medienversagen-bei.html,Ruder ohne Wasser: Medienversagen bei der Menschheitsrettung,de,712,0,False,-0.4856621026992798,,
2298,2298,politplatschquatsch,https://www.politplatschquatsch.com/2019/10/der-nachste-bitte-zwolf-aus-der-skala.html,Der Nächste bitte: Zwölf auf der Skala der einheitlichen Empörung,de,544,0,False,-0.0295998509973287,,
2299,2299,politplatschquatsch,https://www.politplatschquatsch.com/2019/05/verschwundene-fluchtlinge-seehofers.html,Verschwundene Flüchtlinge: Seehofers Zaubertrick,de,576,0,False,-0.0215690117329359,,
